brand,model,years,variant,price_usd,battery_capacity_kwh,range_miles,charging_speed_kw,horsepower,torque_nm,drive_type,seating_capacity,body_type,weight_kg,safety_rating,country,segment,annual_sales
Fisker,Ronin,2025,Premium,106306,80,270,52,925,853,AWD,7,Van,1500,5,US,Luxury,8757
Tesla,Model Y,2026,Premium,55364,50,197,219,396,378,AWD,5,SUV,2157,4,US,Mid-range,467657
Mercedes,GLE EV,2025,Premium,111590,70,216,84,639,545,RWD,5,SUV,2182,4,Germany,Luxury,58457
Ford,F-150 Lightning,2025,Premium,79280,60,194,95,919,842,RWD,4,Truck,2810,5,US,Premium,67161
Ford,E-Transit,2022,Long Range,44715,85,299,82,432,411,RWD,7,SUV,1709,5,US,Mid-range,77918
Mercedes,EQC,2026,Long Range,122737,76,281,88,680,583,AWD,7,SUV,1927,5,Germany,Luxury,45500
GM/Chevrolet,Silverado EV,2026,Long Range,75057,81,277,118,1000,939,FWD,5,Truck,2136,3,US,Premium,18197
BMW,i7,2023,Performance,121735,73,249,164,1000,931,RWD,7,Coupe,1630,5,Germany,Luxury,71997
Tesla,Model S,2025,Base,41533,81,287,249,266,200,RWD,5,Hatchback,1673,4,US,Mid-range,205263
Tesla,Cybertruck,2022,Base,33282,83,281,346,229,216,AWD,5,Truck,2657,5,US,Budget,223257
Rivian,R2,2024,Standard,78386,80,248,89,615,599,RWD,5,Hatchback,1941,5,US,Premium,12601
Kia,Picanto EV,2026,Standard,54592,69,257,77,528,451,FWD,7,Van,1500,4,South Korea,Mid-range,84955
Ford,E-Transit,2024,Long Range,84501,98,342,111,1000,870,RWD,7,Coupe,1500,5,US,Premium,72596
Hyundai,Kona Electric,2026,Standard,45692,84,288,81,475,411,RWD,7,Coupe,1750,5,South Korea,Mid-range,89861
Tesla,Model S,2025,Premium,131665,56,197,249,995,876,RWD,5,SUV,2096,5,US,Luxury,124407
Tesla,Model 3,2026,Long Range,146733,98,336,258,1000,925,RWD,5,Truck,2940,5,US,Luxury,162803
BMW,i3,2024,Standard,108425,44,164,140,881,812,FWD,5,SUV,1704,5,Germany,Luxury,72604
Volkswagen,ID.5,2024,Premium,43024,78,261,131,308,274,AWD,5,Truck,2308,5,Germany,Mid-range,246474
Tesla,Model X,2024,Premium,157562,50,189,303,1000,867,AWD,5,SUV,1670,4,US,Luxury,163095
Hyundai,Ioniq 5,2024,Performance,61790,104,357,156,672,573,FWD,7,Sedan,1500,5,South Korea,Mid-range,110783
Tesla,Model 3,2024,Performance,109835,80,262,312,750,704,AWD,7,Hatchback,1590,3,US,Luxury,219324
Kia,EV9,2025,Base,31082,51,177,129,191,200,FWD,5,SUV,2151,5,South Korea,Budget,76695
BYD,Seagull,2025,Premium,111062,41,162,69,1000,922,AWD,5,Truck,2095,4,China,Luxury,149002
Ford,Explorer EV,2025,Premium,56655,63,233,87,574,508,FWD,5,Van,1533,5,US,Mid-range,41791
BYD,Qin,2023,Long Range,82830,90,294,101,902,753,FWD,7,Van,1756,5,China,Premium,213531
Volkswagen,ID. Buzz,2025,Standard,85587,51,179,124,939,848,RWD,5,Truck,2623,3,Germany,Premium,259718
Tesla,Model S,2023,Performance,170973,105,373,286,1000,935,RWD,7,Van,1500,3,US,Luxury,177006
Tesla,Model Y,2024,Long Range,158710,94,300,350,1000,900,FWD,5,Van,1503,5,US,Luxury,416641
Volkswagen,ID. Aero,2026,Performance,102828,98,350,164,1000,867,RWD,5,Truck,2341,5,Germany,Luxury,238315
Hyundai,Ioniq 6,2024,Premium,58686,82,285,109,698,594,RWD,5,Truck,2388,5,South Korea,Mid-range,66241
Kia,EV9,2024,Performance,50056,112,391,219,472,488,FWD,5,SUV,1774,3,South Korea,Mid-range,140441
BYD,Yuan Plus,2021,Base,24412,83,290,67,221,200,FWD,5,Truck,2592,5,China,Budget,206262
GM/Chevrolet,Equinox EV,2024,Long Range,58896,105,389,101,752,710,FWD,7,SUV,1846,4,US,Mid-range,16859
Mercedes,EQG,2024,Long Range,113572,86,286,130,660,563,FWD,5,Van,1776,4,Germany,Luxury,73690
Ford,E-Transit,2025,Standard,32152,58,176,88,156,200,FWD,5,Hatchback,1556,4,US,Budget,25887
Tesla,Model Y,2024,Premium,168093,81,269,255,1000,891,RWD,5,Coupe,1659,3,US,Luxury,434155
Hyundai,Ioniq,2020,Performance,74306,86,286,175,962,889,AWD,7,Truck,2759,5,South Korea,Premium,113130
Tesla,Model X,2025,Performance,99111,104,345,331,750,689,RWD,7,Truck,2442,5,US,Premium,160176
BYD,Yuan Plus,2026,Long Range,32377,104,378,83,309,238,RWD,5,Coupe,1701,4,China,Budget,164156
Porsche,Macan Electric,2021,Standard,163151,74,281,217,828,758,AWD,5,Van,1678,5,Germany,Luxury,2340
Tesla,Cybertruck,2023,Premium,172193,58,181,223,1000,859,RWD,5,Truck,2679,5,US,Luxury,199763
Hyundai,Kona Electric,2025,Base,46056,75,259,102,458,417,FWD,7,Sedan,1504,5,South Korea,Mid-range,143815
Kia,Picanto EV,2025,Performance,88002,96,334,206,1000,908,RWD,5,SUV,1841,5,South Korea,Premium,60132
GM/Chevrolet,Equinox EV,2025,Base,57563,48,172,143,716,637,AWD,5,SUV,2246,5,US,Mid-range,18527
Kia,EV6,2021,Premium,91322,66,229,68,1000,818,RWD,7,SUV,2083,4,South Korea,Premium,103135
Tesla,Model 3,2025,Standard,39765,63,218,293,254,280,RWD,5,Truck,2486,5,US,Mid-range,177083
BYD,Dolphin,2025,Long Range,23724,84,308,134,177,200,RWD,7,Truck,2484,4,China,Budget,224275
Hyundai,Ioniq 5,2023,Premium,42532,70,253,92,351,261,RWD,7,Hatchback,1500,5,South Korea,Mid-range,118099
Tesla,Model S,2023,Base,29556,55,182,213,150,200,AWD,5,Truck,2661,4,US,Budget,119019
BYD,Yuan Plus,2023,Premium,62696,55,191,126,677,604,RWD,5,Truck,2371,3,China,Mid-range,249959
Tesla,Model Y,2025,Long Range,71009,81,305,251,446,472,RWD,5,Van,1500,4,US,Premium,465765
Tesla,Model S,2023,Long Range,41850,96,319,282,272,317,FWD,7,Van,1500,5,US,Mid-range,211387
Volkswagen,ID.5,2025,Base,36800,48,169,116,222,200,RWD,5,SUV,2050,5,Germany,Mid-range,290748
Tesla,Model Y,2024,Premium,166324,61,212,253,1000,933,AWD,7,Truck,2510,5,US,Luxury,466326
Kia,Picanto EV,2024,Base,71843,77,291,91,802,770,RWD,5,Van,1500,4,South Korea,Premium,123890
BMW,i5,2024,Long Range,117383,97,334,145,1000,892,FWD,5,Coupe,1713,4,Germany,Luxury,33138
Ford,Mustang Mach-E,2024,Base,46220,71,239,140,385,389,RWD,5,Van,1620,4,US,Mid-range,60684
Tesla,Model S,2024,Base,29639,52,164,301,157,200,AWD,7,SUV,2004,4,US,Budget,195341
Tesla,Cybertruck,2025,Premium,81978,68,192,349,587,518,RWD,7,Truck,2412,5,US,Premium,146854
Tesla,Model S,2025,Performance,94641,112,362,284,630,538,RWD,7,SUV,2014,4,US,Premium,235320
BMW,i3,2023,Long Range,113238,109,398,144,986,880,AWD,5,Hatchback,1537,4,Germany,Luxury,31347
GM/Chevrolet,Bolt EV,2024,Long Range,41353,82,274,67,452,383,AWD,7,Truck,2412,4,US,Mid-range,28209
Tesla,Model Y,2021,Standard,116565,81,282,330,823,688,RWD,5,Sedan,1669,5,US,Luxury,458264
NIO,EC6,2025,Standard,73080,51,174,51,606,548,RWD,7,Coupe,1732,4,China,Premium,11643
Tesla,Model S,2025,Base,106993,51,162,213,809,752,FWD,5,Coupe,1727,5,US,Luxury,178229
Kia,Niro EV,2024,Standard,42319,41,150,56,383,312,FWD,5,Van,1500,5,South Korea,Mid-range,90341
GM/Chevrolet,Bolt EUV,2025,Long Range,51965,76,297,73,565,508,AWD,5,Coupe,1582,5,US,Mid-range,28326
Mercedes,EQC,2025,Long Range,136372,99,323,56,834,747,AWD,7,Coupe,1500,4,Germany,Luxury,34019
GM/Chevrolet,Equinox EV,2023,Long Range,53069,79,273,148,620,579,AWD,5,SUV,1900,5,US,Mid-range,9605
Ford,Explorer EV,2025,Base,45557,58,221,92,387,360,AWD,5,Coupe,1500,5,US,Mid-range,46977
BYD,Qin,2022,Base,24219,71,265,147,267,228,FWD,7,Coupe,1500,4,China,Budget,166519
Ford,E-Transit,2020,Standard,62155,61,186,139,665,623,AWD,5,Van,1500,5,US,Mid-range,60595
Tesla,Model Y,2024,Performance,162214,81,269,203,1000,892,AWD,7,Hatchback,1852,5,US,Luxury,443580
Audi,Q4 e-tron,2023,Base,76292,51,180,51,435,384,RWD,7,Truck,2642,5,Germany,Premium,57167
Kia,EV9,2020,Long Range,70024,107,379,51,776,677,FWD,5,SUV,2118,5,South Korea,Premium,63318
Ford,Explorer EV,2026,Base,61244,77,281,99,647,644,RWD,7,Sedan,1714,4,US,Mid-range,57282
Volkswagen,ID. Buzz,2024,Performance,60928,120,406,158,633,585,AWD,7,Truck,2556,5,Germany,Mid-range,257710
BMW,i3,2021,Premium,119496,74,254,88,1000,915,AWD,5,Van,1533,5,Germany,Luxury,47944
Hyundai,i30,2025,Standard,66375,60,232,84,741,638,FWD,7,Coupe,1500,4,South Korea,Premium,125248
GM/Chevrolet,Bolt EUV,2025,Performance,68554,81,282,185,978,870,FWD,5,SUV,2177,5,US,Premium,27343
Tesla,Cybertruck,2026,Standard,80797,65,239,288,622,531,RWD,7,Truck,2600,4,US,Premium,212130
Tesla,Model Y,2021,Base,59816,59,204,321,431,386,AWD,5,Van,1500,4,US,Mid-range,446207
BYD,Seagull,2020,Performance,61584,117,409,226,687,636,AWD,5,Sedan,1600,5,China,Mid-range,190643
Tesla,Model X,2024,Base,99143,57,200,325,685,610,RWD,5,Coupe,1638,3,US,Premium,177987
Mercedes,EQS,2023,Base,129585,64,260,81,788,737,FWD,7,Hatchback,1739,5,Germany,Luxury,24901
BYD,Seagull,2021,Performance,99786,109,369,206,1000,861,AWD,5,Sedan,1675,5,China,Premium,126447
Lucid,Air,2026,Base,137880,41,150,291,488,458,FWD,7,Truck,2482,5,US,Luxury,21377
BYD,Seagull,2025,Long Range,57738,106,383,149,660,579,AWD,5,Coupe,1878,4,China,Mid-range,108943
Tesla,Model Y,2023,Base,112472,74,238,264,800,741,FWD,5,Van,1500,5,US,Luxury,485203
Ford,E-Transit,2025,Long Range,54602,96,344,102,560,508,AWD,5,Van,1886,3,US,Mid-range,50891
BMW,iX,2021,Long Range,86702,97,331,69,662,609,RWD,5,SUV,2095,3,Germany,Premium,40089
Hyundai,Ioniq 5,2023,Performance,107017,75,259,223,1000,920,RWD,5,SUV,2285,5,South Korea,Luxury,67872
Kia,Sportage EV,2025,Long Range,76787,75,275,122,887,779,RWD,5,SUV,2168,4,South Korea,Premium,116634
GM/Chevrolet,Bolt EUV,2024,Long Range,54182,86,299,106,666,603,AWD,7,Truck,2617,4,US,Mid-range,4380
BYD,Dolphin,2022,Long Range,43672,95,328,90,517,391,AWD,7,Coupe,1500,3,China,Mid-range,203792
Xiaomi,SU7,2025,Premium,55514,49,150,127,434,369,AWD,5,Sedan,1521,4,China,Mid-range,22327
Lucid,Air,2024,Premium,269775,76,276,262,1000,928,AWD,7,Hatchback,1560,4,US,Luxury,4056
BMW,i7,2026,Premium,125637,68,240,56,1000,870,RWD,5,Hatchback,1713,5,Germany,Luxury,47587
Tesla,Model 3,2024,Premium,111275,83,291,207,794,685,AWD,5,SUV,1551,5,US,Luxury,172863
BMW,i4,2025,Base,84530,77,276,119,611,549,AWD,5,Hatchback,1644,4,Germany,Premium,25679
Tesla,Model S,2025,Base,97308,56,188,210,714,652,FWD,7,SUV,2139,4,US,Premium,239872
Tesla,Model X,2025,Premium,35654,52,162,275,182,200,FWD,5,Truck,2311,4,US,Mid-range,228295
BYD,Leaf 50X,2026,Long Range,101980,105,376,140,1000,924,FWD,5,Van,1500,4,China,Luxury,128300
Hyundai,Ioniq 6,2025,Long Range,80040,81,284,105,1000,895,AWD,5,Truck,2281,5,South Korea,Premium,146157
Mercedes,GLE EV,2026,Performance,104554,112,412,188,554,463,FWD,5,Hatchback,1664,4,Germany,Luxury,68955
GM/Chevrolet,Equinox EV,2023,Long Range,65559,97,331,105,844,702,FWD,5,SUV,1966,4,US,Premium,6658
GM/Chevrolet,Equinox EV,2025,Base,64751,60,230,72,899,829,AWD,7,SUV,2008,4,US,Mid-range,23069
Volkswagen,ID.3,2023,Standard,32332,53,184,146,169,200,RWD,5,Hatchback,1596,5,Germany,Budget,283336
BYD,Qin,2026,Performance,112008,113,389,191,1000,897,RWD,7,SUV,2173,3,China,Luxury,201649
Volkswagen,ID. Buzz,2023,Performance,114649,105,352,222,1000,934,RWD,7,SUV,2254,4,Germany,Luxury,297615
Porsche,Taycan,2025,Premium,111304,67,242,318,387,369,RWD,7,Van,1500,5,Germany,Luxury,5234
Tesla,Model Y,2021,Premium,60365,70,225,248,390,337,AWD,7,Sedan,1624,5,US,Mid-range,438670
Mercedes,EQE,2025,Premium,198768,56,194,84,1000,936,RWD,5,SUV,2382,5,Germany,Luxury,77200
Kia,Picanto EV,2024,Standard,32564,46,180,118,221,217,FWD,5,Hatchback,1510,4,South Korea,Budget,123543
Volkswagen,ID. Buzz,2025,Premium,116578,55,182,113,1000,920,RWD,5,Van,1580,3,Germany,Luxury,202014
GM/Chevrolet,Bolt EV,2022,Base,44454,70,242,54,498,426,FWD,5,Van,1500,5,US,Mid-range,19383
Hyundai,Ioniq,2021,Standard,33847,59,209,108,254,208,AWD,7,Sedan,1766,3,South Korea,Budget,145242
Audi,Q6 e-tron,2024,Base,51267,71,241,64,194,200,RWD,7,Sedan,1704,4,Germany,Mid-range,64472
Audi,e-tron,2025,Standard,77808,47,186,101,428,409,FWD,5,Van,1701,5,Germany,Premium,67104
Volkswagen,ID.4,2025,Base,78904,67,237,95,869,785,FWD,7,Van,1553,5,Germany,Premium,283626
BYD,Leaf 50X,2024,Long Range,75118,88,325,85,840,797,FWD,5,Sedan,1759,4,China,Premium,220772
Kia,EV9,2023,Performance,76777,73,254,172,894,748,AWD,5,SUV,2179,4,South Korea,Premium,99948
Audi,Q4 e-tron,2025,Standard,119851,74,257,54,936,892,RWD,5,Sedan,1635,5,Germany,Luxury,48973
BYD,Atto 3,2025,Premium,45554,72,240,74,460,455,AWD,5,SUV,2109,5,China,Mid-range,119429
BMW,i3,2023,Performance,111496,83,283,247,953,813,RWD,5,Coupe,1636,4,Germany,Luxury,41408
BMW,iX,2024,Performance,134618,91,308,215,1000,928,AWD,5,Coupe,1939,5,Germany,Luxury,68965
GM/Chevrolet,Bolt EV,2024,Long Range,55216,82,299,83,668,609,RWD,5,Coupe,1500,5,US,Mid-range,805
Tesla,Model S,2023,Premium,163321,73,240,347,1000,870,AWD,7,Hatchback,1689,4,US,Luxury,220716
GM/Chevrolet,Bolt EUV,2026,Premium,52995,63,206,128,679,612,AWD,5,Truck,2568,5,US,Mid-range,5490
Audi,e-tron,2024,Standard,111573,72,265,61,835,749,FWD,5,Hatchback,1707,5,Germany,Luxury,58813
Tesla,Model X,2024,Performance,79743,90,322,231,533,444,RWD,5,SUV,2108,5,US,Premium,136484
BYD,Atto 3,2025,Premium,26327,43,150,62,265,221,RWD,5,Van,1505,4,China,Budget,129109
Fisker,Ocean,2026,Standard,67825,83,297,69,483,473,AWD,5,Sedan,1500,5,US,Premium,26063
Tesla,Model X,2022,Premium,78153,80,277,278,554,483,AWD,5,Hatchback,1500,4,US,Premium,114033
Mercedes,GLE EV,2022,Premium,93751,73,267,93,505,508,AWD,7,Van,1800,5,Germany,Premium,32471
Hyundai,Kona Electric,2026,Standard,68248,73,240,121,876,791,FWD,5,Hatchback,1607,5,South Korea,Premium,75804
BYD,Qin,2023,Performance,89614,101,334,175,1000,911,AWD,5,Hatchback,1555,5,China,Premium,198687
Mercedes,EQC,2026,Performance,185593,108,359,201,1000,953,FWD,7,Coupe,1500,4,Germany,Luxury,51560
Volkswagen,ID. Aero,2024,Base,52451,70,257,113,452,424,AWD,5,SUV,2163,5,Germany,Mid-range,231690
Hyundai,i30,2024,Base,53837,70,265,98,563,541,FWD,7,Sedan,1500,5,South Korea,Mid-range,55119
Volkswagen,ID. Aero,2022,Base,29913,41,150,50,150,200,AWD,5,Van,1799,5,Germany,Budget,200434
Kia,Picanto EV,2024,Base,34300,68,242,106,188,200,FWD,5,Van,1642,4,South Korea,Budget,143619
Tesla,Model 3,2025,Premium,130542,71,238,296,1000,867,AWD,7,Hatchback,1630,4,US,Luxury,190536
Volkswagen,ID.4,2026,Base,49576,47,158,105,438,401,AWD,5,Sedan,1759,4,Germany,Mid-range,295672
Fisker,Ronin,2025,Base,60987,43,150,112,471,426,AWD,7,Van,1757,5,US,Mid-range,2488
BYD,Leaf 50X,2025,Premium,96175,51,159,145,1000,925,AWD,7,Hatchback,1619,3,China,Premium,232340
BMW,i7,2025,Performance,162797,103,369,249,1000,910,RWD,5,Van,1847,5,Germany,Luxury,27119
BYD,Max,2023,Performance,102394,115,421,221,1000,925,AWD,7,Truck,2715,5,China,Luxury,226612
Ford,Explorer EV,2025,Premium,59495,77,282,59,592,477,RWD,5,Truck,2327,5,US,Mid-range,62617
Tesla,Model 3,2024,Performance,99778,102,352,231,751,684,AWD,5,Truck,2409,4,US,Premium,186712
Fisker,Ocean,2025,Long Range,66660,94,290,140,523,477,RWD,7,Coupe,1773,5,US,Premium,12789
Volkswagen,ID.4,2023,Premium,78485,48,168,66,867,845,AWD,5,Sedan,1560,4,Germany,Premium,208905
BYD,Max,2023,Long Range,30609,79,268,76,292,262,FWD,7,Hatchback,1560,5,China,Budget,111239
Tesla,Model X,2022,Performance,117706,71,249,304,885,771,RWD,5,Truck,2497,5,US,Luxury,160982
Tesla,Cybertruck,2024,Performance,106069,115,357,318,766,686,RWD,7,Truck,2604,3,US,Luxury,156874
Hyundai,i30,2025,Long Range,70682,87,309,50,861,735,FWD,7,SUV,2251,4,South Korea,Premium,50014
BYD,Atto 3,2024,Long Range,41905,88,325,60,435,398,RWD,5,Truck,2686,3,China,Mid-range,239018
Mercedes,EQS,2025,Performance,94342,96,324,184,446,356,AWD,5,SUV,1893,4,Germany,Premium,56423
Volkswagen,ID. Aero,2024,Premium,40587,45,173,82,335,274,RWD,7,Coupe,1615,4,Germany,Mid-range,268842
BYD,Atto 3,2022,Performance,98782,78,278,211,1000,876,RWD,7,Coupe,1500,4,China,Premium,130723
Kia,EV6,2022,Premium,40060,63,235,91,281,246,RWD,7,Sedan,1500,4,South Korea,Mid-range,51025
GM/Chevrolet,Bolt EUV,2023,Performance,73854,105,365,221,999,887,AWD,5,Coupe,2090,4,US,Premium,27191
Tesla,Model X,2022,Base,43328,65,226,244,305,255,RWD,5,Van,1526,3,US,Mid-range,148395
Tesla,Model X,2025,Long Range,100200,91,321,252,669,631,RWD,7,Hatchback,1849,4,US,Luxury,197625
Tesla,Model Y,2025,Performance,135068,116,393,278,1000,870,AWD,7,Sedan,1500,5,US,Luxury,419874
GM/Chevrolet,Silverado EV,2026,Standard,64855,76,264,124,863,753,RWD,7,Van,1781,4,US,Mid-range,16372
BMW,i4,2022,Performance,102335,107,365,241,873,817,AWD,7,Hatchback,1526,5,Germany,Luxury,57345
Hyundai,Kona Electric,2026,Premium,78808,84,310,142,989,868,AWD,7,Truck,2368,4,South Korea,Premium,79142
Mercedes,EQC,2026,Premium,89767,45,150,132,402,345,AWD,5,Sedan,1697,4,Germany,Premium,44745
Ford,Explorer EV,2024,Base,54162,80,289,76,517,412,AWD,7,Hatchback,1624,4,US,Mid-range,26655
Kia,Sportage EV,2022,Standard,38543,46,159,126,312,260,FWD,5,SUV,1872,5,South Korea,Mid-range,117943
Mercedes,EQE,2023,Performance,91689,91,311,241,427,373,RWD,5,Van,1713,5,Germany,Premium,45385
BYD,Atto 3,2023,Premium,72253,41,150,133,772,689,RWD,5,Hatchback,1553,4,China,Premium,245833
Tesla,Model Y,2025,Standard,28189,40,150,269,157,200,AWD,7,SUV,1677,3,US,Budget,412935
BYD,Yuan Plus,2025,Standard,32633,80,279,132,320,282,RWD,5,Truck,2335,5,China,Budget,106393
Tesla,Model S,2025,Performance,61792,82,283,323,416,357,AWD,5,Sedan,1663,5,US,Mid-range,214239
Hyundai,Ioniq 5,2025,Performance,97448,102,335,186,1000,874,RWD,5,Coupe,1500,3,South Korea,Premium,81695
NIO,ET6,2025,Base,75083,69,236,114,685,654,AWD,5,Sedan,1800,5,China,Premium,6090
Tesla,Model Y,2025,Premium,56042,67,222,344,381,308,AWD,5,Coupe,1801,4,US,Mid-range,439817
Tesla,Model Y,2025,Base,102065,49,183,219,752,628,FWD,5,SUV,1950,5,US,Luxury,469259
Volkswagen,ID. Aero,2024,Performance,92355,71,243,218,1000,926,RWD,5,Truck,2436,4,Germany,Premium,216375
Rivian,R3,2025,Long Range,105185,109,352,76,1000,900,FWD,5,Hatchback,1527,4,US,Luxury,20140
BYD,Max,2023,Base,20789,47,161,94,150,200,RWD,5,Van,1923,4,China,Budget,208014
Hyundai,Ioniq 6,2024,Performance,97949,89,324,171,1000,850,AWD,5,Hatchback,1500,5,South Korea,Premium,105426
Tesla,Cybertruck,2024,Premium,112720,68,240,243,810,732,AWD,5,Truck,2564,5,US,Luxury,138409
Tesla,Model X,2025,Premium,155604,47,150,305,1000,909,AWD,7,Van,1625,4,US,Luxury,240825
Porsche,Macan Electric,2023,Standard,107490,62,224,252,337,320,AWD,5,SUV,1666,4,Germany,Luxury,2249
Fisker,Ocean,2023,Premium,100837,72,259,138,841,735,AWD,5,Sedan,1500,5,US,Luxury,27700
Tesla,Cybertruck,2024,Base,112538,73,256,248,851,715,FWD,5,Truck,2742,4,US,Luxury,200169
Toyota,bZ4X,2024,Standard,65164,66,218,68,771,727,FWD,5,SUV,2093,5,Japan,Premium,21633
BMW,i4,2025,Premium,134002,78,245,120,1000,918,AWD,7,Coupe,1795,5,Germany,Luxury,54751
Mercedes,EQE,2025,Base,125284,76,264,124,747,634,FWD,7,Truck,2720,4,Germany,Luxury,50741
Volkswagen,ID.3,2022,Base,53615,64,213,138,530,526,FWD,5,SUV,2264,4,Germany,Mid-range,208794
Hyundai,Ioniq,2021,Performance,54289,102,323,215,603,568,FWD,7,Hatchback,1707,4,South Korea,Mid-range,110889
Hyundai,Ioniq,2023,Performance,69817,113,415,171,899,830,AWD,5,Van,1643,5,South Korea,Premium,127527
BMW,i4,2024,Base,47597,81,287,123,169,200,FWD,7,Sedan,1577,5,Germany,Mid-range,22877
Tesla,Model Y,2024,Long Range,50417,92,336,349,355,348,RWD,5,Sedan,1587,4,US,Mid-range,444988
Tesla,Model 3,2025,Premium,127859,72,285,261,928,848,FWD,5,SUV,2152,5,US,Luxury,125874
BYD,Dolphin,2026,Base,27881,60,202,110,272,248,RWD,5,Van,1867,4,China,Budget,131662
GM/Chevrolet,Bolt EUV,2024,Performance,98118,90,335,227,1000,866,FWD,5,Sedan,1500,5,US,Premium,23127
Tesla,Cybertruck,2025,Standard,114029,65,249,327,815,721,AWD,7,Truck,2681,5,US,Luxury,169238
BMW,i7,2021,Base,76431,47,150,90,524,510,RWD,7,Sedan,1776,4,Germany,Premium,30267
Fisker,Ocean,2025,Standard,47757,61,225,136,298,265,AWD,7,Sedan,1812,4,US,Mid-range,6983
Tesla,Model S,2023,Long Range,122960,99,350,323,897,749,FWD,5,SUV,2239,4,US,Luxury,114585
BMW,i5,2024,Standard,91503,75,250,76,650,613,RWD,7,Coupe,1500,5,Germany,Premium,64217
Volkswagen,ID. Buzz,2026,Base,77633,74,273,80,818,753,AWD,5,Truck,2544,5,Germany,Premium,203039
Mercedes,EQG,2022,Long Range,74524,84,298,142,277,271,AWD,5,Hatchback,1690,5,Germany,Premium,75343
Tesla,Model X,2026,Base,27571,45,153,215,161,200,AWD,5,Coupe,1682,5,US,Budget,203167
GM/Chevrolet,Silverado EV,2023,Performance,42948,94,328,156,422,385,AWD,5,Sedan,1903,4,US,Mid-range,14040
Mercedes,GLE EV,2022,Long Range,100017,109,382,124,539,494,FWD,5,Hatchback,1500,5,Germany,Luxury,39100
Toyota,bZ4X,2026,Performance,108713,111,366,193,1000,924,RWD,5,Sedan,1549,4,Japan,Luxury,12763
BMW,i7,2026,Performance,96475,77,250,236,757,661,AWD,7,Van,1639,5,Germany,Premium,54809
Hyundai,i30,2025,Standard,33128,42,164,119,245,205,AWD,5,SUV,2024,5,South Korea,Budget,138439
Kia,Niro EV,2025,Premium,52665,45,151,107,568,443,AWD,5,SUV,1711,5,South Korea,Mid-range,62015
Mercedes,EQC,2022,Long Range,117362,91,335,136,673,601,AWD,7,SUV,1923,4,Germany,Luxury,75929
Kia,Picanto EV,2024,Premium,91917,69,237,141,1000,904,FWD,5,Van,1684,4,South Korea,Premium,124978
Tesla,Model 3,2023,Standard,128698,61,240,203,923,819,RWD,5,Truck,2335,5,US,Luxury,132614
Rivian,R2,2025,Premium,100225,43,157,106,1000,909,RWD,5,Sedan,1592,4,US,Luxury,10726
BMW,i4,2025,Base,66795,65,246,73,358,333,RWD,7,Coupe,1861,5,Germany,Premium,50876
BMW,i3,2025,Long Range,102396,97,340,102,852,737,FWD,5,Hatchback,1822,5,Germany,Luxury,35285
BYD,Seagull,2025,Long Range,53277,102,367,73,518,453,RWD,5,Coupe,1807,4,China,Mid-range,242908
BMW,i5,2025,Base,102104,55,174,129,817,704,FWD,5,SUV,2165,3,Germany,Luxury,30235
Volkswagen,ID.3,2025,Standard,62840,71,268,74,621,524,RWD,7,Hatchback,1960,5,Germany,Mid-range,242781
BMW,i5,2024,Performance,131247,113,405,156,1000,891,AWD,5,Truck,2302,4,Germany,Luxury,65041
Tesla,Model S,2025,Premium,84149,75,252,336,552,524,RWD,5,Sedan,1606,4,US,Premium,224851
BMW,iX,2025,Standard,71217,62,239,73,396,355,FWD,5,Van,1623,4,Germany,Premium,70121
Honda,e,2022,Premium,60662,67,242,145,943,887,AWD,5,SUV,1943,4,Japan,Mid-range,10748
Tesla,Model X,2024,Premium,46218,56,205,260,293,270,AWD,7,Truck,2198,4,US,Mid-range,108494
Lucid,Air,2026,Premium,225594,63,216,286,1000,889,RWD,7,Van,1500,5,US,Luxury,21994
Volkswagen,ID. Buzz,2025,Standard,87726,41,161,79,1000,936,AWD,7,Van,1646,5,Germany,Premium,253183
Mercedes,EQE,2024,Premium,146624,69,262,118,935,806,AWD,7,Coupe,1586,4,Germany,Luxury,43244
Ford,Mustang Mach-E,2022,Base,64696,52,165,61,704,642,RWD,5,Van,1771,4,US,Mid-range,37967
Kia,Picanto EV,2024,Base,26810,76,247,72,174,223,AWD,7,SUV,2204,5,South Korea,Budget,138862
GM/Chevrolet,Blazer EV,2024,Premium,45723,55,207,70,515,479,RWD,5,SUV,1728,5,US,Mid-range,19610
Audi,Q6 e-tron,2025,Performance,99175,93,334,217,706,646,FWD,5,Coupe,1897,5,Germany,Premium,77677
Volkswagen,ID. Aero,2025,Standard,87997,43,150,89,1000,893,FWD,7,SUV,1931,4,Germany,Premium,228031
